CustomerID,TotalTransactions,TotalItems,UniqueItems,TotalQuantity,AverageQuantity,TotalSpend,AverageSpend,FirstPurchase,LastPurchase,Country,CustomerActivityDays
16898.0,3,157,150,412.0,2.624203821656051,0.0,18.0,2010-12-06 12:23:00,2011-11-13 15:44:00,UNITED KINGDOM,342
16899.0,6,123,81,520.0,4.227642276422764,0.0,18.0,2010-12-14 13:11:00,2011-12-02 12:03:00,UNITED KINGDOM,352
16900.0,3,79,78,833.0,10.544303797468354,0.0,18.0,2011-10-07 13:17:00,2011-11-23 10:32:00,UNITED KINGDOM,46
16902.0,1,44,43,629.0,14.295454545454545,0.0,18.0,2011-08-15 14:17:00,2011-08-15 14:17:00,UNITED KINGDOM,0
16903.0,1,56,50,247.0,4.410714285714286,0.0,18.0,2011-11-10 15:32:00,2011-11-10 15:32:00,UNITED KINGDOM,0
16904.0,16,662,386,1981.0,2.9924471299093653,15.0,15.0,2010-12-07 13:29:00,2011-12-05 13:10:00,UNITED KINGDOM,362
16905.0,7,199,118,1381.0,6.939698492462312,0.0,18.0,2010-12-03 10:43:00,2011-12-04 14:01:00,UNITED KINGDOM,366
16906.0,4,86,74,263.0,3.058139534883721,0.0,18.0,2011-04-05 12:30:00,2011-09-19 11:49:00,UNITED KINGDOM,166
16907.0,5,140,89,286.0,2.0428571428571427,0.0,18.0,2010-12-09 16:52:00,2011-11-10 18:04:00,UNITED KINGDOM,336
16909.0,1,18,18,436.0,24.22222222222222,0.0,18.0,2011-09-28 16:45:00,2011-09-28 16:45:00,UNITED KINGDOM,0
16910.0,8,545,318,884.0,1.6220183486238533,0.0,18.0,2011-09-09 14:14:00,2011-12-05 12:51:00,UNITED KINGDOM,86
16912.0,11,100,88,1025.0,10.25,0.0,18.0,2011-01-20 15:42:00,2011-11-11 12:18:00,UNITED KINGDOM,294
16913.0,1,8,8,82.0,10.25,0.0,18.0,2011-02-22 12:56:00,2011-02-22 12:56:00,UNITED KINGDOM,0
16914.0,1,30,25,112.0,3.7333333333333334,0.0,18.0,2011-11-03 15:27:00,2011-11-03 15:27:00,UNITED KINGDOM,0
16915.0,6,57,46,132.0,2.3157894736842106,0.0,18.0,2011-03-01 09:52:00,2011-11-30 16:39:00,UNITED KINGDOM,274
16916.0,2,136,129,431.0,3.1691176470588234,0.0,18.0,2010-12-02 13:14:00,2011-11-16 12:08:00,UNITED KINGDOM,348
16917.0,1,9,9,232.0,25.77777777777778,0.0,18.0,2011-03-08 11:55:00,2011-03-08 11:55:00,UNITED KINGDOM,0
16918.0,6,128,97,721.0,5.6328125,0.0,18.0,2011-01-26 17:37:00,2011-10-21 12:50:00,UNITED KINGDOM,267
16919.0,11,326,141,1403.0,4.303680981595092,0.0,18.0,2010-12-06 12:52:00,2011-07-06 13:35:00,UNITED KINGDOM,212
16921.0,1,55,50,154.0,2.8,0.0,18.0,2011-10-09 16:22:00,2011-10-09 16:22:00,UNITED KINGDOM,0
16923.0,19,626,316,3344.0,5.34185303514377,0.0,18.0,2010-12-12 11:06:00,2011-11-27 13:00:00,UNITED KINGDOM,350
16924.0,3,81,69,467.0,5.765432098765432,0.0,18.0,2011-09-16 12:54:00,2011-11-18 12:53:00,UNITED KINGDOM,62
16926.0,1,14,14,35.0,2.5,0.0,18.0,2010-12-03 13:42:00,2010-12-03 13:42:00,UNITED KINGDOM,0
16927.0,3,6,5,993.0,165.5,0.0,18.0,2010-12-13 11:57:00,2011-08-16 11:10:00,UNITED KINGDOM,245
16928.0,17,204,67,2092.0,10.254901960784315,0.0,18.0,2010-12-01 15:21:00,2011-09-20 15:10:00,UNITED KINGDOM,292
16929.0,7,77,51,929.0,12.064935064935066,0.0,18.0,2011-07-07 12:39:00,2011-12-06 08:37:00,UNITED KINGDOM,151
16930.0,3,53,47,339.0,6.39622641509434,0.0,18.0,2011-10-02 14:25:00,2011-11-13 16:13:00,UNITED KINGDOM,42
16931.0,21,886,451,3134.0,3.5372460496613995,0.0,18.0,2010-12-05 11:40:00,2011-12-04 13:15:00,UNITED KINGDOM,364
16932.0,1,48,44,82.0,1.7083333333333333,0.0,18.0,2011-10-17 14:12:00,2011-10-17 14:12:00,UNITED KINGDOM,0
16933.0,2,44,42,288.0,6.545454545454546,0.0,18.0,2011-04-14 13:33:00,2011-12-08 12:54:00,UNITED KINGDOM,237
16934.0,2,61,59,397.0,6.508196721311475,0.0,18.0,2011-10-16 12:25:00,2011-10-16 12:40:00,UNITED KINGDOM,0
16936.0,1,56,56,171.0,3.0535714285714284,0.0,18.0,2011-11-14 11:04:00,2011-11-14 11:04:00,UNITED KINGDOM,0
16938.0,4,235,215,2533.0,10.778723404255318,0.0,18.0,2011-02-04 09:34:00,2011-12-01 10:20:00,UNITED KINGDOM,300
16940.0,3,305,227,2169.0,7.111475409836066,0.0,18.0,2011-02-23 12:27:00,2011-10-18 13:15:00,UNITED KINGDOM,237
16942.0,9,277,161,805.0,2.9061371841155235,0.0,18.0,2011-04-26 11:59:00,2011-11-27 12:40:00,UNITED KINGDOM,215
16943.0,3,33,23,145.0,4.393939393939394,0.0,18.0,2011-01-25 14:00:00,2011-05-12 11:57:00,UNITED KINGDOM,106
16945.0,19,249,139,2725.0,10.943775100401606,0.0,18.0,2010-12-16 17:49:00,2011-11-18 11:39:00,UNITED KINGDOM,336
16947.0,1,21,21,312.0,14.857142857142858,0.0,18.0,2011-04-18 09:38:00,2011-04-18 09:38:00,UNITED KINGDOM,0
16948.0,3,19,15,1614.0,84.94736842105263,0.0,18.0,2011-01-18 10:58:00,2011-07-24 12:46:00,UNITED KINGDOM,187
16949.0,6,60,57,791.0,13.183333333333334,275.0,91.66666666666667,2011-01-27 12:11:00,2011-12-06 11:07:00,UNITED KINGDOM,312
16950.0,3,42,39,644.0,15.333333333333334,0.0,18.0,2010-12-07 15:20:00,2011-10-14 09:06:00,UNITED KINGDOM,310
16951.0,3,86,73,1318.0,15.325581395348838,0.0,18.0,2011-02-08 14:58:00,2011-07-28 12:05:00,UNITED KINGDOM,169
16952.0,2,16,16,92.0,5.75,0.0,18.0,2011-08-22 12:58:00,2011-08-22 13:03:00,UNITED KINGDOM,0
16953.0,1,1,1,10.0,10.0,0.0,18.0,2011-11-09 15:54:00,2011-11-09 15:54:00,UNITED KINGDOM,0
16954.0,9,54,40,1054.0,19.51851851851852,0.0,18.0,2010-12-15 10:41:00,2011-12-09 09:46:00,UNITED KINGDOM,358
16955.0,4,25,18,266.0,10.64,0.0,18.0,2010-12-01 13:31:00,2011-06-08 10:36:00,UNITED KINGDOM,188
16956.0,1,16,16,114.0,7.125,0.0,18.0,2011-11-22 08:56:00,2011-11-22 08:56:00,UNITED KINGDOM,0
16957.0,2,16,15,172.0,10.75,0.0,18.0,2011-03-03 09:25:00,2011-04-14 13:56:00,UNITED KINGDOM,42
16959.0,1,7,7,49.0,7.0,0.0,18.0,2011-09-13 15:03:00,2011-09-13 15:03:00,UNITED KINGDOM,0
16960.0,3,101,93,304.0,3.00990099009901,0.0,18.0,2011-04-01 11:54:00,2011-11-01 11:35:00,UNITED KINGDOM,213
16961.0,1,14,14,125.0,8.928571428571429,0.0,18.0,2011-08-15 13:46:00,2011-08-15 13:46:00,UNITED KINGDOM,0
16963.0,1,7,7,35.0,5.0,0.0,18.0,2011-06-05 13:48:00,2011-06-05 13:48:00,UNITED KINGDOM,0
16965.0,1,26,26,291.0,11.192307692307692,0.0,18.0,2011-04-27 12:08:00,2011-04-27 12:08:00,UNITED KINGDOM,0
16966.0,7,28,8,1981.0,70.75,0.0,18.0,2011-04-13 14:17:00,2011-12-01 13:40:00,UNITED KINGDOM,231
16967.0,1,21,21,333.0,15.857142857142858,0.0,18.0,2011-06-03 14:24:00,2011-06-03 14:24:00,UNITED KINGDOM,0
16968.0,2,31,31,326.0,10.516129032258064,0.0,18.0,2011-08-24 10:51:00,2011-12-05 15:02:00,UNITED KINGDOM,103
16969.0,3,42,42,816.0,19.428571428571427,15.0,15.0,2011-06-01 12:10:00,2011-10-31 13:12:00,UNITED KINGDOM,152
16971.0,1,41,40,72.0,1.7560975609756098,150.0,75.0,2011-11-01 15:06:00,2011-11-01 15:06:00,UNITED KINGDOM,0
16976.0,1,2,2,88.0,44.0,0.0,18.0,2011-03-17 16:33:00,2011-03-17 16:33:00,UNITED KINGDOM,0
16978.0,1,39,39,166.0,4.256410256410256,0.0,18.0,2011-09-23 12:50:00,2011-09-23 12:50:00,UNITED KINGDOM,0
16979.0,6,89,64,865.0,9.719101123595506,0.0,18.0,2011-02-15 09:20:00,2011-12-06 12:21:00,UNITED KINGDOM,294
16980.0,2,81,71,739.0,9.123456790123457,0.0,18.0,2011-02-21 12:58:00,2011-03-29 16:36:00,UNITED KINGDOM,36
16982.0,1,22,22,182.0,8.272727272727273,0.0,18.0,2011-10-10 12:28:00,2011-10-10 12:28:00,UNITED KINGDOM,0
16983.0,7,143,113,1335.0,9.335664335664335,0.0,18.0,2010-12-05 12:34:00,2011-11-27 12:10:00,UNITED KINGDOM,356
16984.0,2,400,354,2380.0,5.95,0.0,18.0,2011-08-01 17:37:00,2011-09-12 13:43:00,UNITED KINGDOM,41
16985.0,10,120,63,1832.0,15.266666666666667,0.0,18.0,2010-12-16 10:38:00,2011-11-22 13:33:00,UNITED KINGDOM,341
16986.0,2,3,3,1040.0,346.6666666666667,0.0,18.0,2011-11-09 15:52:00,2011-11-10 11:55:00,UNITED KINGDOM,0
16987.0,7,128,75,401.0,3.1328125,0.0,18.0,2011-05-18 15:55:00,2011-12-06 17:26:00,UNITED KINGDOM,202
16988.0,1,7,7,43.0,6.142857142857143,0.0,18.0,2011-12-04 16:02:00,2011-12-04 16:02:00,UNITED KINGDOM,0
16989.0,6,12,8,1233.0,102.75,0.0,18.0,2011-07-12 09:11:00,2011-12-02 16:39:00,UNITED KINGDOM,143
16990.0,1,1,1,100.0,100.0,0.0,18.0,2011-05-05 08:30:00,2011-05-05 08:30:00,UNITED KINGDOM,0
16992.0,5,93,84,860.0,9.24731182795699,0.0,18.0,2011-02-28 10:37:00,2011-11-29 11:50:00,UNITED KINGDOM,274
16996.0,6,37,13,544.0,14.702702702702704,0.0,18.0,2010-12-21 13:22:00,2011-11-09 16:43:00,UNITED KINGDOM,323
16997.0,3,12,8,360.0,30.0,0.0,18.0,2011-01-18 11:51:00,2011-02-24 17:28:00,UNITED KINGDOM,37
16998.0,4,4,1,76.0,19.0,0.0,18.0,2011-02-08 15:42:00,2011-07-13 09:44:00,UNITED KINGDOM,154
16999.0,2,23,21,294.0,12.782608695652174,0.0,18.0,2011-09-26 15:43:00,2011-11-16 13:53:00,UNITED KINGDOM,50
17001.0,11,169,77,2164.0,12.804733727810651,0.0,18.0,2010-12-16 09:35:00,2011-12-09 09:38:00,UNITED KINGDOM,358
17002.0,3,49,42,679.0,13.857142857142858,0.0,18.0,2011-02-22 11:46:00,2011-09-15 12:40:00,UNITED KINGDOM,205
17004.0,2,43,38,771.0,17.930232558139537,0.0,18.0,2011-09-08 12:16:00,2011-10-24 14:25:00,UNITED KINGDOM,46
17006.0,4,44,37,272.0,6.181818181818182,15.0,15.0,2011-09-25 12:15:00,2011-12-05 12:09:00,UNITED KINGDOM,70
17007.0,6,52,50,597.0,11.48076923076923,0.0,18.0,2010-12-17 13:57:00,2011-10-20 10:47:00,UNITED KINGDOM,306
17010.0,1,11,11,118.0,10.727272727272727,0.0,18.0,2011-11-21 14:49:00,2011-11-21 14:49:00,UNITED KINGDOM,0
17011.0,1,15,15,186.0,12.4,0.0,18.0,2011-11-09 13:30:00,2011-11-09 13:30:00,UNITED KINGDOM,0
17014.0,3,72,63,243.0,3.375,0.0,18.0,2011-10-04 11:36:00,2011-12-01 14:09:00,UNITED KINGDOM,58
17015.0,3,214,182,1978.0,9.242990654205608,0.0,18.0,2011-06-07 13:19:00,2011-11-11 10:45:00,UNITED KINGDOM,156
17017.0,20,252,91,6673.0,26.48015873015873,0.0,18.0,2010-12-02 10:17:00,2011-12-07 09:32:00,UNITED KINGDOM,369
17018.0,2,16,15,176.0,11.0,0.0,18.0,2011-01-18 08:46:00,2011-10-30 11:42:00,UNITED KINGDOM,285
17019.0,4,228,172,820.0,3.5964912280701755,0.0,18.0,2010-12-06 12:55:00,2011-11-28 13:06:00,UNITED KINGDOM,357
17022.0,1,7,7,108.0,15.428571428571429,0.0,18.0,2011-11-08 17:09:00,2011-11-08 17:09:00,UNITED KINGDOM,0
17024.0,3,3,2,69.0,23.0,0.0,18.0,2011-07-05 09:31:00,2011-10-25 13:47:00,UNITED KINGDOM,112
17025.0,3,9,8,235.0,26.11111111111111,0.0,18.0,2010-12-01 15:45:00,2011-10-10 09:06:00,UNITED KINGDOM,312
17026.0,2,4,4,97.0,24.25,0.0,18.0,2010-12-05 12:47:00,2011-06-07 14:28:00,UNITED KINGDOM,184
17027.0,6,148,109,416.0,2.810810810810811,0.0,18.0,2011-01-26 14:19:00,2011-09-22 12:24:00,UNITED KINGDOM,238
17029.0,2,2,1,400.0,200.0,0.0,18.0,2011-04-17 10:57:00,2011-08-21 11:06:00,UNITED KINGDOM,126
17030.0,1,11,11,146.0,13.272727272727273,0.0,18.0,2011-10-07 08:49:00,2011-10-07 08:49:00,UNITED KINGDOM,0
17031.0,2,22,19,235.0,10.681818181818182,0.0,18.0,2011-07-08 09:38:00,2011-11-28 10:23:00,UNITED KINGDOM,143
17033.0,3,28,25,750.0,26.785714285714285,0.0,18.0,2010-12-15 13:21:00,2011-09-14 14:34:00,UNITED KINGDOM,273
17034.0,3,30,28,410.0,13.666666666666666,15.0,15.0,2011-02-25 10:10:00,2011-11-23 15:14:00,UNITED KINGDOM,271
17035.0,2,28,27,229.0,8.178571428571429,0.0,18.0,2011-02-01 12:27:00,2011-04-08 11:23:00,UNITED KINGDOM,65
17037.0,1,75,75,656.0,8.746666666666666,0.0,18.0,2011-09-13 12:49:00,2011-09-13 12:49:00,UNITED KINGDOM,0
17038.0,1,22,22,28.0,1.2727272727272727,0.0,18.0,2011-11-09 13:50:00,2011-11-09 13:50:00,UNITED KINGDOM,0
17040.0,1,15,15,181.0,12.066666666666666,0.0,18.0,2011-07-25 10:19:00,2011-07-25 10:19:00,UNITED KINGDOM,0
17041.0,3,69,59,927.0,13.434782608695652,0.0,18.0,2010-12-14 11:43:00,2011-11-13 11:21:00,UNITED KINGDOM,333
17042.0,5,97,74,990.0,10.206185567010309,0.0,18.0,2011-04-06 14:53:00,2011-12-07 12:26:00,UNITED KINGDOM,244
17043.0,4,102,100,998.0,9.784313725490197,0.0,18.0,2011-03-18 14:53:00,2011-11-07 15:33:00,UNITED KINGDOM,234
17044.0,1,6,6,504.0,84.0,0.0,18.0,2011-11-14 14:28:00,2011-11-14 14:28:00,UNITED KINGDOM,0
17045.0,3,22,20,106.0,4.818181818181818,0.0,18.0,2011-04-06 12:08:00,2011-08-18 17:09:00,UNITED KINGDOM,134
17046.0,1,22,22,510.0,23.181818181818183,0.0,18.0,2011-07-05 14:24:00,2011-07-05 14:24:00,UNITED KINGDOM,0
17047.0,3,65,59,533.0,8.2,0.0,18.0,2011-05-18 16:50:00,2011-09-15 13:27:00,UNITED KINGDOM,119
17048.0,3,43,41,485.0,11.279069767441861,0.0,18.0,2011-01-12 16:51:00,2011-08-14 11:49:00,UNITED KINGDOM,213
17049.0,9,317,202,2673.0,8.43217665615142,125.0,125.0,2011-03-09 08:33:00,2011-12-07 10:48:00,UNITED KINGDOM,273
17050.0,6,308,169,1595.0,5.178571428571429,0.0,18.0,2011-02-13 12:41:00,2011-09-04 13:48:00,UNITED KINGDOM,203
17051.0,1,42,40,179.0,4.261904761904762,0.0,18.0,2011-05-29 14:13:00,2011-05-29 14:13:00,UNITED KINGDOM,0
17052.0,1,83,72,251.0,3.0240963855421685,0.0,18.0,2011-11-11 14:50:00,2011-11-11 14:50:00,UNITED KINGDOM,0
17053.0,1,13,13,122.0,9.384615384615385,0.0,18.0,2011-08-01 10:23:00,2011-08-01 10:23:00,UNITED KINGDOM,0
17054.0,5,83,65,804.0,9.686746987951807,0.0,18.0,2011-04-08 13:14:00,2011-11-11 12:56:00,UNITED KINGDOM,216
17058.0,3,62,51,592.0,9.548387096774194,0.0,18.0,2011-04-14 09:18:00,2011-09-19 10:13:00,UNITED KINGDOM,158
17059.0,5,514,297,1850.0,3.5992217898832686,1.0,1.0,2010-12-05 12:35:00,2011-11-10 12:27:00,UNITED KINGDOM,339
17060.0,1,5,5,216.0,43.2,0.0,18.0,2011-03-18 13:27:00,2011-03-18 13:27:00,UNITED KINGDOM,0
17061.0,11,99,57,1526.0,15.414141414141413,0.0,18.0,2011-04-21 13:29:00,2011-09-27 11:24:00,UNITED KINGDOM,158
17062.0,4,69,52,418.0,6.057971014492754,0.0,18.0,2010-12-05 11:59:00,2011-01-30 11:01:00,UNITED KINGDOM,55
17063.0,7,78,67,770.0,9.871794871794872,0.0,18.0,2011-02-23 13:44:00,2011-11-18 16:19:00,UNITED KINGDOM,268
17064.0,3,61,53,316.0,5.180327868852459,0.0,18.0,2011-01-16 16:10:00,2011-10-12 10:18:00,UNITED KINGDOM,268
17068.0,21,296,118,2164.0,7.3108108108108105,0.0,18.0,2010-12-06 13:58:00,2011-11-27 13:14:00,UNITED KINGDOM,355
17069.0,9,143,113,1506.0,10.531468531468532,0.0,18.0,2010-12-01 16:49:00,2011-11-11 17:13:00,UNITED KINGDOM,345
17070.0,1,62,62,131.0,2.1129032258064515,0.0,18.0,2011-08-17 17:01:00,2011-08-17 17:01:00,UNITED KINGDOM,0
17071.0,9,140,103,1197.0,8.55,0.0,18.0,2011-02-03 08:18:00,2011-11-11 16:31:00,UNITED KINGDOM,281
17073.0,4,174,142,759.0,4.362068965517241,0.0,18.0,2011-08-22 14:37:00,2011-11-22 11:47:00,UNITED KINGDOM,91
17075.0,4,77,65,292.0,3.792207792207792,0.0,18.0,2011-01-26 13:20:00,2011-11-22 11:58:00,UNITED KINGDOM,299
17076.0,3,25,18,295.0,11.8,25.0,25.0,2010-12-10 10:08:00,2011-11-03 17:53:00,UNITED KINGDOM,328
17078.0,2,28,28,788.0,28.142857142857142,0.0,18.0,2011-11-03 18:49:00,2011-11-03 19:17:00,UNITED KINGDOM,0
17079.0,1,2,2,24.0,12.0,0.0,18.0,2011-09-22 15:34:00,2011-09-22 15:34:00,UNITED KINGDOM,0
17080.0,2,8,8,166.0,20.75,0.0,18.0,2011-03-15 12:05:00,2011-11-17 12:59:00,UNITED KINGDOM,247
17081.0,2,63,55,77.0,1.2222222222222223,0.0,18.0,2011-10-24 13:08:00,2011-11-14 12:56:00,UNITED KINGDOM,20
17082.0,2,81,76,1049.0,12.950617283950617,125.0,125.0,2011-01-25 14:36:00,2011-11-06 15:17:00,UNITED KINGDOM,285
17083.0,3,52,28,772.0,14.846153846153847,0.0,18.0,2011-02-09 11:38:00,2011-08-22 15:43:00,UNITED KINGDOM,194
17084.0,2,149,146,1702.0,11.422818791946309,0.0,18.0,2011-11-04 14:49:00,2011-11-04 14:54:00,UNITED KINGDOM,0
17085.0,5,186,115,785.0,4.220430107526882,0.0,18.0,2010-12-12 12:24:00,2011-08-08 14:15:00,UNITED KINGDOM,239
17086.0,6,96,76,1859.0,19.364583333333332,16.0,8.0,2011-10-07 11:22:00,2011-12-02 13:54:00,UNITED KINGDOM,56
17088.0,4,115,98,868.0,7.547826086956522,25.0,25.0,2011-03-31 09:48:00,2011-11-11 14:23:00,UNITED KINGDOM,225
17090.0,7,61,45,903.0,14.80327868852459,0.0,18.0,2010-12-20 13:52:00,2011-12-05 13:44:00,UNITED KINGDOM,349
17091.0,9,195,120,1746.0,8.953846153846154,0.0,18.0,2010-12-07 09:55:00,2011-12-07 10:43:00,UNITED KINGDOM,365
17092.0,4,124,99,1130.0,9.112903225806452,0.0,18.0,2011-03-07 14:51:00,2011-10-20 19:51:00,UNITED KINGDOM,227
17094.0,1,14,14,152.0,10.857142857142858,0.0,18.0,2011-01-21 13:09:00,2011-01-21 13:09:00,UNITED KINGDOM,0
17095.0,3,74,69,618.0,8.35135135135135,0.0,18.0,2011-01-09 11:05:00,2011-11-17 12:21:00,UNITED KINGDOM,312
17096.0,4,48,46,339.0,7.0625,0.0,18.0,2011-03-23 12:05:00,2011-11-24 15:01:00,UNITED KINGDOM,246
17097.0,8,211,153,459.0,2.175355450236967,0.0,18.0,2010-12-09 14:55:00,2011-12-07 17:05:00,SPAIN,363
17100.0,2,65,65,800.0,12.307692307692308,0.0,18.0,2011-11-21 16:36:00,2011-11-21 16:36:00,UNITED KINGDOM,0
17101.0,4,42,29,815.0,19.404761904761905,0.0,18.0,2011-06-14 14:49:00,2011-11-29 13:57:00,UNITED KINGDOM,167
17102.0,1,1,1,2.0,2.0,0.0,18.0,2011-03-23 10:08:00,2011-03-23 10:08:00,UNITED KINGDOM,0
17105.0,2,90,80,693.0,7.7,1.0,1.0,2011-02-06 14:46:00,2011-07-03 15:53:00,UNITED KINGDOM,147
17107.0,6,416,272,4826.0,11.600961538461538,0.0,18.0,2011-03-06 15:17:00,2011-11-06 14:14:00,UNITED KINGDOM,244
17109.0,6,116,107,588.0,5.068965517241379,0.0,18.0,2011-04-21 15:46:00,2011-11-10 16:59:00,UNITED KINGDOM,203
17110.0,1,12,12,50.0,4.166666666666667,0.0,18.0,2011-06-27 12:58:00,2011-06-27 12:58:00,UNITED KINGDOM,0
17111.0,1,29,29,282.0,9.724137931034482,0.0,18.0,2011-10-23 15:59:00,2011-10-23 15:59:00,UNITED KINGDOM,0
17114.0,8,123,86,215.0,1.7479674796747968,0.0,18.0,2011-01-09 11:39:00,2011-12-04 12:17:00,UNITED KINGDOM,329
17115.0,3,39,33,372.0,9.538461538461538,0.0,18.0,2011-04-20 14:46:00,2011-12-01 14:30:00,UNITED KINGDOM,224
17117.0,1,9,9,68.0,7.555555555555555,0.0,18.0,2011-02-24 13:54:00,2011-02-24 13:54:00,UNITED KINGDOM,0
17118.0,1,10,10,154.0,15.4,0.0,18.0,2011-01-26 12:19:00,2011-01-26 12:19:00,UNITED KINGDOM,0
17119.0,2,35,35,334.0,9.542857142857143,15.0,15.0,2011-10-11 11:03:00,2011-12-06 14:40:00,UNITED KINGDOM,56
17120.0,1,18,18,120.0,6.666666666666667,0.0,18.0,2011-04-20 15:21:00,2011-04-20 15:21:00,UNITED KINGDOM,0
17122.0,1,7,7,80.0,11.428571428571429,0.0,18.0,2011-08-12 14:33:00,2011-08-12 14:33:00,UNITED KINGDOM,0
17123.0,1,9,9,246.0,27.333333333333332,0.0,18.0,2011-07-01 10:47:00,2011-07-01 10:47:00,UNITED KINGDOM,0
17124.0,1,31,31,129.0,4.161290322580645,0.0,18.0,2011-06-07 14:02:00,2011-06-07 14:02:00,UNITED KINGDOM,0
17125.0,1,35,34,281.0,8.028571428571428,0.0,18.0,2011-10-20 14:41:00,2011-10-20 14:41:00,UNITED KINGDOM,0
17126.0,5,248,187,780.0,3.1451612903225805,0.0,18.0,2010-12-12 11:26:00,2011-07-10 13:52:00,UNITED KINGDOM,210
17128.0,1,14,14,76.0,5.428571428571429,0.0,18.0,2011-01-09 12:02:00,2011-01-09 12:02:00,UNITED KINGDOM,0
17131.0,5,134,78,983.0,7.335820895522388,0.0,18.0,2011-09-25 12:42:00,2011-12-04 12:52:00,UNITED KINGDOM,70
17133.0,7,27,13,2730.0,101.11111111111111,0.0,18.0,2011-03-18 13:47:00,2011-11-24 12:27:00,UNITED KINGDOM,250
17134.0,2,23,21,98.0,4.260869565217392,0.0,18.0,2011-03-20 11:56:00,2011-08-25 09:53:00,UNITED KINGDOM,157
17135.0,7,52,35,1224.0,23.53846153846154,170.0,85.0,2010-12-03 09:31:00,2011-11-23 16:48:00,UNITED KINGDOM,355
17138.0,1,24,24,126.0,5.25,0.0,18.0,2011-03-09 11:54:00,2011-03-09 11:54:00,UNITED KINGDOM,0
17139.0,12,477,313,5176.0,10.851153039832285,290.0,145.0,2011-02-24 09:32:00,2011-11-24 10:12:00,UNITED KINGDOM,273
17140.0,1,18,16,296.0,16.444444444444443,0.0,18.0,2011-04-06 13:33:00,2011-04-06 13:33:00,UNITED KINGDOM,0
17142.0,1,15,15,81.0,5.4,195.0,195.0,2011-04-14 18:22:00,2011-04-14 18:22:00,UNITED KINGDOM,0
17144.0,2,48,42,483.0,10.0625,0.0,18.0,2011-09-16 12:50:00,2011-12-08 17:57:00,UNITED KINGDOM,83
17146.0,3,35,33,212.0,6.057142857142857,85.0,85.0,2010-12-16 12:20:00,2011-08-26 12:44:00,UNITED KINGDOM,253
17147.0,4,81,68,882.0,10.88888888888889,0.0,18.0,2011-02-01 09:36:00,2011-11-17 12:32:00,UNITED KINGDOM,289
17148.0,1,9,9,82.0,9.11111111111111,0.0,18.0,2011-10-19 09:59:00,2011-10-19 09:59:00,UNITED KINGDOM,0
17152.0,3,14,9,517.0,36.92857142857143,0.0,18.0,2011-03-21 16:20:00,2011-05-29 12:19:00,UNITED KINGDOM,68
17153.0,1,14,14,104.0,7.428571428571429,0.0,18.0,2011-11-15 13:42:00,2011-11-15 13:42:00,UNITED KINGDOM,0
17154.0,1,23,23,490.0,21.304347826086957,0.0,18.0,2011-09-25 13:42:00,2011-09-25 13:42:00,UNITED KINGDOM,0
17155.0,2,20,19,242.0,12.1,0.0,18.0,2011-06-15 10:22:00,2011-11-22 12:38:00,UNITED KINGDOM,160
17157.0,2,13,11,172.0,13.23076923076923,0.0,18.0,2011-06-16 15:08:00,2011-12-02 09:10:00,UNITED KINGDOM,168
17158.0,3,67,53,778.0,11.611940298507463,0.0,18.0,2010-12-14 13:03:00,2011-11-07 15:15:00,UNITED KINGDOM,328
17159.0,3,101,97,1111.0,11.0,0.0,18.0,2011-06-21 09:49:00,2011-11-18 10:52:00,UNITED KINGDOM,150
17160.0,6,229,113,2856.0,12.471615720524017,30.0,15.0,2011-04-12 12:00:00,2011-11-08 14:05:00,UNITED KINGDOM,210
17162.0,10,104,82,1001.0,9.625,0.0,18.0,2011-02-07 12:27:00,2011-11-11 11:34:00,UNITED KINGDOM,276
17163.0,2,5,3,66.0,13.2,0.0,18.0,2011-09-22 15:54:00,2011-11-18 08:57:00,UNITED KINGDOM,56
17164.0,7,144,92,1501.0,10.42361111111111,0.0,18.0,2011-03-11 14:26:00,2011-11-07 09:14:00,UNITED KINGDOM,240
17165.0,1,10,10,100.0,10.0,0.0,18.0,2011-02-28 16:39:00,2011-02-28 16:39:00,UNITED KINGDOM,0
17166.0,2,12,11,78.0,6.5,0.0,18.0,2011-05-20 08:18:00,2011-11-01 09:46:00,UNITED KINGDOM,165
17169.0,2,54,51,526.0,9.74074074074074,0.0,18.0,2011-06-09 13:16:00,2011-10-13 10:25:00,UNITED KINGDOM,125
17171.0,1,16,16,185.0,11.5625,0.0,18.0,2011-02-23 16:37:00,2011-02-23 16:37:00,UNITED KINGDOM,0
17172.0,1,15,15,480.0,32.0,0.0,18.0,2011-09-22 09:36:00,2011-09-22 09:36:00,UNITED KINGDOM,0
17173.0,8,86,36,1122.0,13.046511627906977,0.0,18.0,2011-07-31 15:26:00,2011-12-04 14:40:00,UNITED KINGDOM,125
17174.0,1,4,4,41.0,10.25,0.0,18.0,2011-05-06 11:47:00,2011-05-06 11:47:00,UNITED KINGDOM,0
17175.0,4,63,42,866.0,13.746031746031745,0.0,18.0,2011-02-16 14:56:00,2011-10-26 15:31:00,UNITED KINGDOM,252
17176.0,1,15,15,170.0,11.333333333333334,0.0,18.0,2011-05-22 12:41:00,2011-05-22 12:41:00,UNITED KINGDOM,0
17179.0,3,80,61,290.0,3.625,0.0,18.0,2010-12-13 14:24:00,2011-06-14 16:48:00,UNITED KINGDOM,183
